dataset_id,dataset_name,model,condition,delta_AUROC,sample_fraction,analysis_rows,analysis_predictors,minority_count,missing_predictor_cells,rows_in_analysis_frame,display_index,minority_prevalence,missingness_rate,feature_to_sample_ratio,log_sample_size,log_feature_to_sample_ratio,z_log_sample_size,z_log_feature_to_sample_ratio,z_minority_prevalence,z_missingness_rate
D014,Diabetic Retinopathy Debrecen,random_forest,C3,0.0053302317694496,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C4,-0.0068443544973109,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C4,0.0126747324892213,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C4,0.0004095338539388,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C5,0.003169694473305,0.5,1151,17,540,0,576.0,Dataset 10,0.46915725456125107,0.0,0.029513888888888888,6.3561076606958915,-3.5228943166396753,0.4292557655037184,-0.1943640513472369,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C5,0.0349603943432796,0.75,1151,17,540,0,865.0,Dataset 10,0.46915725456125107,0.0,0.019653179190751446,6.762729506931879,-3.929516162875663,1.1740152314893308,-0.6771362678066625,1.2917165770917738,-0.5956564979686924
D014,Diabetic Retinopathy Debrecen,random_forest,C5,0.0167299082948393,1.0,1151,17,540,0,1151.0,Dataset 10,0.46915725456125107,0.0,0.014769765421372719,7.048386408721883,-4.215173064665667,1.6972180146195777,-1.0162897513213096,1.2917165770917738,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C2,-0.036782153934416,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C2,0.0036740504687154,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C3,-0.02569071125693,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C3,0.0041530178866562,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C4,-0.0432653890959868,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C4,-0.005982890355056,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C5,0.2208710784335626,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,gradient_boosted_trees,C5,0.3440254572312218,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C2,0.0266647289594836,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C2,0.0335105942518878,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C3,0.0106141854652208,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C3,0.019626550719249,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C4,0.0412236963552515,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C4,0.0123012603105562,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C5,0.1263325385729546,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,logistic_regression,C5,0.1447892433999786,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C2,-0.0027170646791999,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C2,0.0078692075531453,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C3,-0.0139441407382041,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C3,-0.0088516112431541,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C4,0.0343691608587265,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C4,-0.0316006046769147,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C5,0.2542111146330743,0.75,470,16,70,0,353.0,Dataset 11,0.14893617021276595,0.0,0.0453257790368272,5.8664680569332965,-3.0938793346935154,-0.4675571657228065,0.3149949898495943,-1.3179797049763757,-0.5956564979686924
D015,Thoracic Surgery Data,random_forest,C5,0.2920862012131466,1.0,470,16,70,0,470.0,Dataset 11,0.14893617021276595,0.0,0.03404255319148936,6.152732694704104,-3.380143972464323,0.056758733017714384,-0.024880043796190437,-1.3179797049763757,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C2,0.1156104894422421,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C2,0.0421412485525436,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C3,0.036180319955165,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C3,-0.0083256682632891,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C4,0.0949969639583332,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C4,0.0130515486576804,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C5,0.2280839466536542,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,gradient_boosted_trees,C5,0.0750488604879756,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C2,0.0359197645723307,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C2,0.001885041644183,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C3,0.0315610633243013,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C3,-0.001248144681736,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C4,0.0489555590082373,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C4,-0.0115517668091673,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C5,0.0441805049303447,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,logistic_regression,C5,0.0125570776255709,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C2,0.0220722115561087,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C2,0.0073824474752087,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C3,-0.0162561636734863,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C3,-0.0025982316775571,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C4,0.0327886992947791,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C4,-0.0014744967540775,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C5,0.0838330459561655,0.75,306,3,81,0,230.0,Dataset 12,0.2647058823529412,0.0,0.013043478260869565,5.438079308923196,-4.339467020255086,-1.2521844014593877,-1.1638609381325271,-0.3744947125280811,-0.5956564979686924
D016,Haberman's Survival,random_forest,C5,0.0619120861434356,1.0,306,3,81,0,306.0,Dataset 12,0.2647058823529412,0.0,0.00980392156862745,5.723585101952381,-4.624972813284271,-0.7292583857508987,-1.5028350138950772,-0.3744947125280811,-0.5956564979686924
D019,Myocardial Infarction Complications,gradient_boosted_trees,C2,0.0148126264875199,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C2,0.0080075664011797,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C2,0.009250060112192,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C3,0.004274641257439,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C3,0.0153471651998013,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C3,0.0012273579110705,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C4,0.0003958887490701,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C4,-0.0092850187821148,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C4,-0.0100060036962332,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C5,0.1298093875764348,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C5,0.1483820925721095,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,gradient_boosted_trees,C5,0.1371328515513957,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C2,0.0069346825207723,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C2,0.0080017701880366,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C2,-0.0064475319491951,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C3,-0.0033915070558437,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C3,0.003104807657301,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C3,-0.0008492721461315,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C4,0.0015309431933157,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C4,0.0039679065403738,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C4,-0.0105274176335736,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C5,0.0439926122951096,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C5,0.0513791771907699,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,logistic_regression,C5,0.0328311346620786,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C2,0.008224443352683,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C2,-4.431916281433246e-05,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C2,-0.0006034012962905,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C3,-0.0065897393234131,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C3,0.0005512305735538,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C3,-0.0020053830298508,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C4,-0.0049080033852904,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C4,-0.0038282799073734,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C4,-0.0068173473191528,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C5,0.1208165696075291,0.5,1700,91,271,13098,850.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.10705882352941176,6.745236349484363,-2.234376842967512,1.1419751561229585,1.3354613686829246,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C5,0.1319693467533357,0.75,1700,91,271,13098,1275.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.07137254901960784,7.150701457592526,-2.6398419510756765,1.8846159664624522,0.8540625192351384,-1.2326070629570003,1.3993705773785774
D019,Myocardial Infarction Complications,random_forest,C5,0.1272165629016686,1.0,1700,91,271,13098,1700.0,Dataset 13,0.15941176470588236,0.08466709760827408,0.05352941176470588,7.438383530044307,-2.9275240235274573,2.411528006816718,0.5125045999083353,-1.2326070629570003,1.3993705773785774
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C2,0.0117452409778862,0.75,383,15,108,0,287.0,Dataset 14,0.2819843342036554,0.0,0.05226480836236934,5.659482215759621,-2.951432014657411,-0.8466677963150049,0.48411922421899917,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C2,0.0065345045772341,1.0,383,15,108,0,383.0,Dataset 14,0.2819843342036554,0.0,0.0391644908616188,5.948034989180646,-3.239984788078436,-0.31816099956757055,0.14152754283369734,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C3,0.0063573445515191,0.75,383,15,108,0,287.0,Dataset 14,0.2819843342036554,0.0,0.05226480836236934,5.659482215759621,-2.951432014657411,-0.8466677963150049,0.48411922421899917,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C3,-0.0041442618813291,1.0,383,15,108,0,383.0,Dataset 14,0.2819843342036554,0.0,0.0391644908616188,5.948034989180646,-3.239984788078436,-0.31816099956757055,0.14152754283369734,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C4,0.0068064691882689,0.75,383,15,108,0,287.0,Dataset 14,0.2819843342036554,0.0,0.05226480836236934,5.659482215759621,-2.951432014657411,-0.8466677963150049,0.48411922421899917,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C4,0.0072919680033994,1.0,383,15,108,0,383.0,Dataset 14,0.2819843342036554,0.0,0.0391644908616188,5.948034989180646,-3.239984788078436,-0.31816099956757055,0.14152754283369734,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C5,0.0287822928915173,0.75,383,15,108,0,287.0,Dataset 14,0.2819843342036554,0.0,0.05226480836236934,5.659482215759621,-2.951432014657411,-0.8466677963150049,0.48411922421899917,-0.23368102548918865,-0.5956564979686924
D020,Differentiated Thyroid Cancer Recurrence,gradient_boosted_trees,C5,0.0371091177355547,1.0,383,15,108,0,383.0,Dataset 14,0.2819843342036554,0.0,0.0391644908616188,5.948034989180646,-3.239984788078436,-0.31816099956757055,0.14152754283369734,-0.23368102548918865,-0.5956564979686924
